measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_9C2_Intensity,11503103,5,0,3333300,6.0,90,90,56.04,20,8,51,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,8.0,90,90,56.04,20,8,56,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,9.5,90,90,56.04,20,8,60,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,11.0,90,90,56.04,20,8,62,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,3.9
Beamstyle_9C2_Intensity,11503103,5,0,3333300,13.0,90,90,56.04,20,8,65,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,3333300,14.5,90,90,56.04,20,8,67,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,5,0,3333300,19.0,90,90,56.04,20,8,71,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.4
Beamstyle_9C2_Intensity,11503103,5,0,4444400,4.0,90,90,56.04,20,8,42,2,3.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,5,0,4444400,6.0,90,90,56.04,20,8,51,2,3.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.0
Beamstyle_9C2_Intensity,11503103,5,0,4444400,8.0,90,90,56.04,20,8,56,2,3.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
