measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,3.0,90,90,81.34,90,90,43,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.0
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,4.0,90,90,81.34,90,90,45,1,1.5,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,6.0,90,90,81.34,90,90,49,1,1.5,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,2.4
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,8.0,90,90,81.34,90,90,50,1,1.5,0,0.5,115.0,0,1st,0,1,0,0.0,0,0,2.4
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,0.5,90,90,81.34,90,90,7,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,1.0,90,90,81.34,90,90,15,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,1.5,90,90,81.34,90,90,23,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,2.0,90,90,81.34,90,90,30,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,3.0,90,90,81.34,90,90,43,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.0
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,4.0,90,90,81.34,90,90,45,1,2.0,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,6.0,90,90,81.34,90,90,49,1,2.0,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,2.4
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,8.0,90,90,81.34,90,90,50,1,2.0,0,0.5,115.0,0,1st,0,1,0,0.0,0,0,2.4
Beamstyle_4DVE_Intensity,11575444,5,0,4000000,0.5,90,90,81.34,90,90,7,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,5,0,4000000,1.0,90,90,81.34,90,90,13,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,5,0,4000000,1.5,90,90,81.34,90,90,20,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,5,0,4000000,2.0,90,90,81.34,90,90,26,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,5,0,4000000,3.0,90,90,81.34,90,90,40,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.1
