measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,11,90,90,56.04,20,8,64,0,4.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0341:-1.0569:0.216:-1.0569:0.1591:1.1023:0.1705:1.1023:0.0796:-1.216:0.0569:-1.216:0.0114:1.5341:0.0114:-1.216:0.0569:-1.216:0.0796:1.1023:0.1705:1.1023:0.1591:-1.0569:0.216:-1.0569,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,13,90,90,56.04,20,8,64,0,4.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0341:-1.0569:0.216:-1.0569:0.1591:1.1023:0.1705:1.1023:0.0796:-1.216:0.0569:-1.216:0.0114:1.5341:0.0114:-1.216:0.0569:-1.216:0.0796:1.1023:0.1705:1.1023:0.1591:-1.0569:0.216:-1.0569,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,15,90,90,56.04,20,8,64,0,4.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0341:-1.0569:0.216:-1.0569:0.1591:1.1023:0.1705:1.1023:0.0796:-1.216:0.0569:-1.216:0.0114:1.5341:0.0114:-1.216:0.0569:-1.216:0.0796:1.1023:0.1705:1.1023:0.1591:-1.0569:0.216:-1.0569,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,18,90,90,56.04,20,8,64,0,4.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0341:-1.0569:0.216:-1.0569:0.1591:1.1023:0.1705:1.1023:0.0796:-1.216:0.0569:-1.216:0.0114:1.5341:0.0114:-1.216:0.0569:-1.216:0.0796:1.1023:0.1705:1.1023:0.1591:-1.0569:0.216:-1.0569,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,3,90,90,56.04,20,8,29,1,2.5,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,4.2
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,5,90,90,56.04,20,8,38,1,2.5,0,0.5,75.0,0,1st_LUT,0,1,0,0,0,0,4.4
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,7,90,90,56.04,20,8,45,1,2.5,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,3.7
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,9,90,90,56.04,20,8,58,1,2.5,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,4.5
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,11,90,90,56.04,20,8,64,1,2.5,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,13,90,90,56.04,20,8,64,1,2.5,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,15,90,90,56.04,20,8,64,1,2.5,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,18,90,90,56.04,20,8,64,1,2.5,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,2000000,3,90,90,56.04,20,8,29,1,2.5,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,5.4
Beamstyle_P4-2_Intensity,10136143,1,20,2000000,5,90,90,56.04,20,8,38,1,2.5,0,0.5,75.0,0,1st_LUT,0,1,0,0,0,0,5.5
Beamstyle_P4-2_Intensity,10136143,1,20,2000000,7,90,90,56.04,20,8,45,1,2.5,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,2000000,9,90,90,56.04,20,8,58,1,2.5,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,2000000,11,90,90,56.04,20,8,64,1,2.5,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,2000000,13,90,90,56.04,20,8,64,1,2.5,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,2000000,15,90,90,56.04,20,8,64,1,2.5,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,2000000,18,90,90,56.04,20,8,64,1,2.5,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,2000000,3,90,90,56.04,20,8,29,4,4.0,0,0.5,45.0,0,1st_LUT,0,0,0,0,0,0,5.6
Beamstyle_P4-2_Intensity,10136143,5,10,2000000,5,90,90,56.04,20,8,48,4,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0,0,0,5.8
Beamstyle_P4-2_Intensity,10136143,5,10,2000000,7,90,90,56.04,20,8,64,4,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0,0,0,5.2
Beamstyle_P4-2_Intensity,10136143,5,10,2000000,9,90,90,56.04,20,8,64,4,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0,0,0,5.3
Beamstyle_P4-2_Intensity,10136143,5,10,2000000,11,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,2000000,13,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,2000000,15,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,5,10,2000000,18,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,5,10,2222200,3,90,90,56.04,20,8,29,4,4.0,0,0.5,45.0,0,1st_LUT,0,0,0,0,0,0,5.5
Beamstyle_P4-2_Intensity,10136143,5,10,2222200,5,90,90,56.04,20,8,48,4,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0,0,0,5.6
Beamstyle_P4-2_Intensity,10136143,5,10,2222200,7,90,90,56.04,20,8,64,4,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0,0,0,5.0
Beamstyle_P4-2_Intensity,10136143,5,10,2222200,9,90,90,56.04,20,8,64,4,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0,0,0,5.2
Beamstyle_P4-2_Intensity,10136143,5,10,2222200,11,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,2222200,13,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,2222200,15,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,2222200,18,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
