,measSetId,probeId,beamstyleIndex,txFrequencyHz,focusRangeCm,numTxElements,txpgWaveformStyle,numTxCycles,elevAperIndex,IsTxAperModulationEn,probeName,probePitchCm,probeRadiusCm,probeElevAperCm0,probeElevAperCm1,probeElevFocusRangCm,probeElevFocusRangCm1,measResId,zt,RankNo
4880,2250,11284924,0,11428600.0,0.5,14,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2567,0.6000000238418579,1
4881,2251,11284924,0,11428600.0,0.75,21,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2569,0.6000000238418579,1
4882,2252,11284924,0,11428600.0,1.0,29,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2444,0.6000000238418579,1
4883,2253,11284924,0,11428600.0,1.5,43,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2446,0.699999988079071,1
4884,2254,11284924,0,11428600.0,2.0,57,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2447,0.800000011920929,1
4885,2255,11284924,0,11428600.0,3.0,86,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2449,0.8999999761581421,1
4886,2256,11284924,0,11428600.0,4.0,114,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2450,1.0,1
4887,2257,11284924,0,11428600.0,6.0,128,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2453,1.100000023841858,1
4888,2258,11284924,0,13333330.0,0.5,14,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2570,0.6000000238418579,1
4889,2259,11284924,0,13333330.0,0.75,21,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2572,0.6000000238418579,1
4890,2260,11284924,0,13333330.0,1.0,29,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2574,0.6000000238418579,1
4891,2261,11284924,0,13333330.0,1.5,43,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2460,0.699999988079071,1
4892,2262,11284924,0,13333330.0,2.0,57,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2461,0.800000011920929,1
4893,2263,11284924,0,13333330.0,3.0,86,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2465,0.8999999761581421,1
4894,2264,11284924,0,13333330.0,4.0,114,2,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2466,1.0,1
4895,2266,11284924,1,5000000.0,0.5,14,1,1.5,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2471,0.6000000238418579,1
4896,2267,11284924,1,5000000.0,0.75,21,1,1.5,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2473,0.6000000238418579,1
4897,2268,11284924,1,5000000.0,1.0,29,1,1.5,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2474,0.6000000238418579,1
4898,2269,11284924,1,5000000.0,1.5,43,1,1.5,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2476,0.699999988079071,1
4899,2270,11284924,1,5000000.0,2.0,57,1,1.5,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2477,0.800000011920929,1
4900,2271,11284924,1,5000000.0,3.0,86,1,1.5,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2479,0.8999999761581421,1
4901,2272,11284924,1,5000000.0,4.0,114,1,1.5,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2481,1.0,1
4902,2273,11284924,1,5000000.0,6.0,128,1,1.5,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2483,1.100000023841858,1
4903,2274,11284924,1,6153800.0,0.5,14,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2575,0.6000000238418579,1
4904,2275,11284924,1,6153800.0,0.75,21,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2577,0.6000000238418579,1
4905,2276,11284924,1,6153800.0,1.0,29,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2495,0.6000000238418579,1
4906,2277,11284924,1,6153800.0,1.5,43,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2497,0.699999988079071,1
4907,2278,11284924,1,6153800.0,2.0,57,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2498,0.800000011920929,1
4908,2279,11284924,1,6153800.0,3.0,86,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2501,0.8999999761581421,1
4909,2280,11284924,1,6153800.0,4.0,114,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2503,1.0,1
4910,2281,11284924,1,6153800.0,6.0,128,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2504,1.100000023841858,1
4911,2282,11284924,1,7272700.0,0.5,14,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2509,0.6000000238418579,1
4912,2283,11284924,1,7272700.0,0.75,21,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2511,0.6000000238418579,1
4913,2284,11284924,1,7272700.0,1.0,29,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2512,0.6000000238418579,1
4914,2285,11284924,1,7272700.0,1.5,43,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2513,0.699999988079071,1
4915,2286,11284924,1,7272700.0,2.0,57,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2515,0.800000011920929,1
4916,2287,11284924,1,7272700.0,3.0,86,1,1.0,0,1,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2516,0.8999999761581421,1
4917,2290,11284924,5,6153800.0,0.5,10,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2578,0.6000000238418579,1
4918,2291,11284924,5,6153800.0,0.75,15,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2580,0.6000000238418579,1
4919,2292,11284924,5,6153800.0,1.0,20,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2582,0.6000000238418579,1
4920,2293,11284924,5,6153800.0,1.5,31,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2584,0.699999988079071,1
4921,2294,11284924,5,6153800.0,2.0,41,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2530,0.800000011920929,1
4922,2295,11284924,5,6153800.0,3.0,61,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2531,0.8999999761581421,1
4923,2296,11284924,5,6153800.0,4.0,82,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2533,1.0,1
4924,2297,11284924,5,6153800.0,6.0,122,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2535,1.2000000476837158,1
4925,2298,11284924,5,7272700.0,0.5,10,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2586,0.6000000238418579,1
4926,2299,11284924,5,7272700.0,0.75,15,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2587,0.6000000238418579,1
4927,2300,11284924,5,7272700.0,1.0,20,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2589,0.6000000238418579,1
4928,2301,11284924,5,7272700.0,1.5,31,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2546,0.699999988079071,1
4929,2302,11284924,5,7272700.0,2.0,41,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2549,0.800000011920929,1
4930,2303,11284924,5,7272700.0,3.0,61,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2552,0.8999999761581421,1
4931,2304,11284924,5,7272700.0,4.0,82,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2554,1.0,1
4932,2305,11284924,5,7272700.0,6.0,122,1,3.0,0,0,18H5,0.014000000432133675,0.0,0.25999999046325684,0.0,1.5,0.0,2556,1.2000000476837158,1
4933,2362,11268679,0,5000000.0,0.5,6,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2209,2.0999999046325684,1
4934,2365,11268679,0,5000000.0,2.0,24,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2212,1.600000023841858,1
4935,2366,11268679,0,5000000.0,3.0,28,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2213,1.7000000476837158,1
4936,2367,11268679,0,5000000.0,4.0,30,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2214,1.7000000476837158,1
4937,2368,11268679,0,5000000.0,6.0,32,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2215,1.7000000476837158,1
4938,2369,11268679,0,5000000.0,8.0,33,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2216,1.7999999523162842,1
4939,2374,11268679,0,6153800.0,3.0,28,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2221,1.100000023841858,1
4940,2375,11268679,0,6153800.0,4.0,30,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2222,1.899999976158142,1
4941,2376,11268679,0,6153800.0,6.0,32,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2223,1.899999976158142,1
4942,2377,11268679,0,6153800.0,8.0,33,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2224,1.899999976158142,1
4943,2383,11268679,0,7272700.0,4.0,27,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2232,1.100000023841858,1
4944,2384,11268679,0,7272700.0,6.0,29,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2233,1.100000023841858,1
4945,2385,11268679,0,7272700.0,8.0,30,2,2.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2234,1.100000023841858,1
4946,2386,11268679,1,3333300.0,0.5,6,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2235,2.0,1
4947,2387,11268679,1,3333300.0,1.0,12,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2236,2.0,1
4948,2388,11268679,1,3333300.0,1.5,18,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2237,2.0999999046325684,1
4949,2389,11268679,1,3333300.0,2.0,24,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2238,2.0,1
4950,2390,11268679,1,3333300.0,3.0,36,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2239,1.7000000476837158,1
4951,2391,11268679,1,3333300.0,4.0,49,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2240,1.899999976158142,1
4952,2392,11268679,1,3333300.0,6.0,51,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2241,1.7999999523162842,1
4953,2393,11268679,1,3333300.0,8.0,51,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2242,2.0,1
4954,2394,11268679,1,3636400.0,0.5,6,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2243,2.200000047683716,1
4955,2395,11268679,1,3636400.0,1.0,12,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2244,2.0,1
4956,2396,11268679,1,3636400.0,1.5,18,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2245,2.0999999046325684,1
4957,2397,11268679,1,3636400.0,2.0,24,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2246,1.899999976158142,1
4958,2398,11268679,1,3636400.0,3.0,36,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2247,1.899999976158142,1
4959,2399,11268679,1,3636400.0,4.0,49,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2248,2.0,1
4960,2400,11268679,1,3636400.0,6.0,51,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2249,2.0,1
4961,2401,11268679,1,3636400.0,8.0,51,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2250,2.0,1
4962,2402,11268679,1,4000000.0,0.5,6,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2252,2.0999999046325684,1
4963,2403,11268679,1,4000000.0,1.0,12,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2253,1.899999976158142,1
4964,2404,11268679,1,4000000.0,1.5,18,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2254,1.7999999523162842,1
4965,2405,11268679,1,4000000.0,2.0,24,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2255,1.7999999523162842,1
4966,2406,11268679,1,4000000.0,3.0,36,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2256,1.899999976158142,1
4967,2407,11268679,1,4000000.0,4.0,41,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2257,2.0999999046325684,1
4968,2408,11268679,1,4000000.0,6.0,44,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2258,2.0,1
4969,2409,11268679,1,4000000.0,8.0,45,1,1.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2259,2.0999999046325684,1
4970,2410,11268679,5,4000000.0,0.5,6,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2260,1.899999976158142,1
4971,2411,11268679,5,4000000.0,1.0,12,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2261,1.7999999523162842,1
4972,2412,11268679,5,4000000.0,1.5,18,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2262,1.7000000476837158,1
4973,2413,11268679,5,4000000.0,2.0,24,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2263,1.600000023841858,1
4974,2414,11268679,5,4000000.0,3.0,36,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2264,1.7000000476837158,1
4975,2415,11268679,5,4000000.0,4.0,48,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2265,1.7000000476837158,1
4976,2416,11268679,5,4000000.0,6.0,51,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2266,1.7999999523162842,1
4977,2417,11268679,5,4000000.0,8.0,53,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2267,1.7999999523162842,1
4978,2418,11268679,5,5333300.0,0.5,6,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2268,2.0,1
4979,2421,11268679,5,5333300.0,2.0,24,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2271,1.600000023841858,1
4980,2422,11268679,5,5333300.0,3.0,36,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2273,1.7000000476837158,1
4981,2423,11268679,5,5333300.0,4.0,48,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2274,1.600000023841858,1
4982,2424,11268679,5,5333300.0,6.0,51,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2275,1.7000000476837158,1
4983,2425,11268679,5,5333300.0,8.0,53,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2276,1.7000000476837158,1
4984,2426,11268679,5,6153800.0,0.5,6,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2277,2.299999952316284,1
4985,2430,11268679,5,6153800.0,3.0,36,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2281,1.7999999523162842,1
4986,2431,11268679,5,6153800.0,4.0,48,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2282,1.7999999523162842,1
4987,2432,11268679,5,6153800.0,6.0,51,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2283,1.899999976158142,1
4988,2433,11268679,5,6153800.0,8.0,53,1,4.0,0,0,10MC3,0.020800000056624413,1.090000033378601,0.6000000238418579,0.0,3.0,0.0,2284,1.7999999523162842,1
4989,2663,11268279,0,6153800.0,0.5,6,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2686,3.0,1
4990,2664,11268279,0,6153800.0,1.0,12,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2687,2.799999952316284,1
4991,2666,11268279,0,6153800.0,2.0,25,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2689,2.700000047683716,1
4992,2667,11268279,0,6153800.0,3.0,37,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2690,2.5,1
4993,2668,11268279,0,6153800.0,4.0,50,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2691,2.5999999046325684,1
4994,2669,11268279,0,6153800.0,6.0,75,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2692,2.700000047683716,1
4995,2670,11268279,0,6153800.0,8.0,100,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2693,2.700000047683716,1
4996,2671,11268279,0,8000000.0,0.5,6,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2694,2.9000000953674316,1
4997,2674,11268279,0,8000000.0,2.0,25,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2697,2.5999999046325684,1
4998,2675,11268279,0,8000000.0,3.0,37,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2698,2.5999999046325684,1
4999,2676,11268279,0,8000000.0,4.0,50,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2699,2.799999952316284,1
5000,2677,11268279,0,8000000.0,6.0,75,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2700,2.799999952316284,1
5001,2678,11268279,0,8000000.0,8.0,100,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2701,2.799999952316284,1
5002,2683,11268279,0,13333330.0,3.0,37,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2706,2.799999952316284,1
5003,2684,11268279,0,13333330.0,4.0,50,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2707,2.9000000953674316,1
5004,2685,11268279,0,13333330.0,6.0,75,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2788,3.0,1
5005,2686,11268279,0,13333330.0,8.0,100,2,1.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2711,3.0,1
5006,2687,11268279,0,6153800.0,0.5,6,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2712,2.9000000953674316,1
5007,2688,11268279,0,6153800.0,1.0,12,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2713,2.9000000953674316,1
5008,2690,11268279,0,6153800.0,2.0,25,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2715,2.5,1
5009,2691,11268279,0,6153800.0,3.0,37,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2716,2.4000000953674316,1
5010,2692,11268279,0,6153800.0,4.0,50,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2717,2.5999999046325684,1
5011,2693,11268279,0,6153800.0,6.0,75,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2718,2.5,1
5012,2694,11268279,0,6153800.0,8.0,100,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2719,2.5999999046325684,1
5013,2695,11268279,0,8000000.0,0.5,6,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2720,3.0,1
5014,2698,11268279,0,8000000.0,2.0,25,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2723,2.5,1
5015,2699,11268279,0,8000000.0,3.0,37,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2724,2.5,1
5016,2700,11268279,0,8000000.0,4.0,50,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2725,2.799999952316284,1
5017,2701,11268279,0,8000000.0,6.0,75,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2726,2.5999999046325684,1
5018,2702,11268279,0,8000000.0,8.0,100,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2727,2.700000047683716,1
5019,2706,11268279,0,13333330.0,2.0,25,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2733,2.5999999046325684,1
5020,2707,11268279,0,13333330.0,3.0,37,2,2.0,0,1,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2734,2.799999952316284,1
5021,2711,11268279,1,3333300.0,0.5,6,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2738,2.799999952316284,1
5022,2712,11268279,1,3333300.0,1.0,12,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2739,2.799999952316284,1
5023,2713,11268279,1,3333300.0,1.5,19,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2740,2.5,1
5024,2714,11268279,1,3333300.0,2.0,25,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2741,2.200000047683716,1
5025,2715,11268279,1,3333300.0,3.0,37,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2742,2.5999999046325684,1
5026,2716,11268279,1,3333300.0,4.0,50,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2743,2.5999999046325684,1
5027,2717,11268279,1,3333300.0,6.0,75,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2744,2.5999999046325684,1
5028,2718,11268279,1,3333300.0,8.0,100,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2745,2.700000047683716,1
5029,2719,11268279,1,4210500.0,0.5,6,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2800,2.9000000953674316,1
5030,2720,11268279,1,4210500.0,1.0,12,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2746,2.5999999046325684,1
5031,2721,11268279,1,4210500.0,1.5,19,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2747,2.4000000953674316,1
5032,2722,11268279,1,4210500.0,2.0,25,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2748,2.200000047683716,1
5033,2723,11268279,1,4210500.0,3.0,37,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2749,2.5999999046325684,1
5034,2724,11268279,1,4210500.0,4.0,50,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2750,2.5999999046325684,1
5035,2725,11268279,1,4210500.0,6.0,75,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2752,2.5999999046325684,1
5036,2726,11268279,1,4210500.0,8.0,100,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2753,2.700000047683716,1
5037,2727,11268279,1,5000000.0,0.5,6,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2801,3.0999999046325684,1
5038,2728,11268279,1,5000000.0,1.0,12,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2754,2.5999999046325684,1
5039,2729,11268279,1,5000000.0,1.5,19,3,1.0,0,0,12L3,0.02669999934732914,0.0,0.699999988079071,0.0,2.5,0.0,2755,2.5999999046325684,1
